Company,TypeName,Ram,Weight,Price,TouchScreen,Ips,Ppi,Cpu_brand,HDD,SSD,Gpu_brand,Os,Sales
Lenovo,Notebook,4,1.9,9.576276649,0,0,100.4546699,Other Intel Processor,0,128,Intel,Others,20356
Lenovo,Notebook,8,2.3,11.18267988,0,0,141.2119981,Intel Core i5,0,256,Intel,Windows,29126
Dell,2 in 1 Convertible,8,1.68,10.76565826,1,0,165.6321181,Intel Core i5,0,256,Intel,Windows,34690
Asus,Notebook,8,1.4,11.02307825,0,0,276.0535301,Intel Core i5,0,256,Intel,Windows,59366
HP,Ultrabook,8,1.11,11.18267988,1,1,165.6321181,Intel Core i7,0,256,Intel,Windows,34596
Acer,Notebook,4,2.4,9.915732279,0,0,100.4546699,Other Intel Processor,500,0,Intel,Windows,20280
Asus,Gaming,16,2.5,11.47054726,0,0,141.2119981,Intel Core i7,1000,256,Nvidia,Windows,29062
HP,Ultrabook,8,1.48,11.62000179,0,0,157.3505121,Intel Core i7,0,512,Intel,Windows,32643
Acer,Gaming,8,2.7,11.11442803,0,1,141.2119981,Intel Core i7,1000,128,Nvidia,Windows,29141
HP,Notebook,8,1.34,11.05642892,0,1,165.6321181,Intel Core i5,0,256,Intel,Windows,34624
Dell,Notebook,4,2.18,10.28000983,0,0,100.4546699,Intel Core i3,0,128,Intel,Windows,20199
HP,Notebook,4,1.64,10.63357207,0,0,111.9352036,Intel Core i5,500,0,Intel,Windows,22691
Toshiba,Notebook,4,1.2,11.06146249,0,0,165.6321181,Intel Core i5,0,128,Intel,Windows,34623
HP,Notebook,4,1.48,10.97861739,0,0,111.9352036,Intel Core i5,0,256,Intel,Windows,22614
HP,Notebook,4,1.95,11.06979587,0,0,157.3505121,Intel Core i5,0,256,Intel,Windows,32766
HP,Ultrabook,8,1.43,11.25418997,0,0,157.3505121,Intel Core i7,0,256,Intel,Windows,32725
HP,Notebook,8,1.64,10.93140146,0,0,157.3505121,Intel Core i5,0,256,Nvidia,Windows,32797
HP,Notebook,4,1.64,10.50351894,0,0,111.9352036,Intel Core i3,500,0,Intel,Windows,22720
Dell,Gaming,8,2.65,10.83096982,0,0,141.2119981,Intel Core i5,0,0,Nvidia,Windows,29205
HP,Ultrabook,4,1.26,11.31444916,0,0,176.2325736,Intel Core i5,500,0,Intel,Windows,36941
HP,Notebook,4,1.48,11.34705032,0,0,157.3505121,Intel Core i5,0,256,Intel,Windows,32704
HP,Ultrabook,8,1.54,11.51841585,0,0,157.3505121,Intel Core i7,0,256,Intel,Windows,32666
HP,Notebook,4,1.49,10.66017275,0,0,117.8265301,Intel Core i3,500,0,Intel,Windows,24005
Toshiba,Notebook,8,1.5,11.07393666,0,0,117.8265301,Intel Core i5,0,256,Intel,Windows,23912
HP,Notebook,4,2.04,10.62193855,0,0,100.4546699,Intel Core i3,0,256,Intel,Windows,20122
Lenovo,Notebook,16,2.4,11.97120463,0,1,254.6713491,Intel Core i7,0,512,Nvidia,Windows,54364
Toshiba,Notebook,8,1.47,11.28209243,0,1,157.3505121,Intel Core i5,0,256,Intel,Windows,32719
HP,Notebook,8,1.43,11.68486936,0,0,157.3505121,Intel Core i7,0,256,Intel,Windows,32629
Dell,2 in 1 Convertible,4,2.08,10.65514765,1,1,141.2119981,Intel Core i3,1000,0,Intel,Windows,29244
Toshiba,Ultrabook,8,1.2,11.34705032,0,0,165.6321181,Intel Core i5,0,256,Intel,Windows,34559
HP,Notebook,8,1.11,11.0222083,0,1,165.6321181,Intel Core i5,0,256,Intel,Windows,34632
HP,Notebook,8,1.64,11.05342188,0,0,157.3505121,Intel Core i7,0,256,Nvidia,Windows,32770
Dell,Notebook,8,2.09,10.92871023,0,0,141.2119981,Intel Core i5,500,0,Intel,Windows,29183
HP,Ultrabook,4,1.26,11.3273609,0,0,125.367428,Intel Core i5,0,256,Intel,Windows,25544
HP,Notebook,4,2.31,11.05642892,0,0,111.9352036,Intel Core i5,500,0,Intel,Windows,22596
HP,Notebook,4,1.95,10.94158521,0,0,111.9352036,Intel Core i5,500,0,Intel,Windows,22622
Dell,Ultrabook,8,1.29,11.36820855,1,0,276.0535301,Intel Core i5,0,256,Intel,Windows,59289
HP,Notebook,8,2.63,10.96027735,0,0,127.3356746,Intel Core i5,0,256,Nvidia,Windows,26068
HP,Notebook,4,1.64,10.85594511,0,0,111.9352036,Intel Core i5,0,256,Intel,Windows,22641
Acer,Notebook,6,2.1,9.989276182,0,0,100.4546699,AMD Processor,1000,0,AMD,Windows,20264
MSI,Gaming,8,2.7,11.05878107,0,0,127.3356746,Intel Core i7,1000,128,Nvidia,Windows,26046
HP,Notebook,8,1.95,11.06146249,0,0,157.3505121,Intel Core i5,0,256,Intel,Windows,32768
HP,Notebook,8,1.84,11.089509,0,0,141.2119981,Intel Core i7,0,256,Intel,Windows,29147
HP,Ultrabook,8,1.26,11.18267988,0,0,176.2325736,Intel Core i7,0,256,Intel,Windows,36971
HP,Notebook,4,2.04,10.58491027,0,0,100.4546699,Intel Core i5,500,0,Intel,Windows,20130
Toshiba,Ultrabook,8,1.47,11.42854336,0,1,157.3505121,Intel Core i7,0,256,Intel,Windows,32686
Dell,Notebook,8,2.09,10.94436437,0,0,141.2119981,Intel Core i5,0,256,Intel,Windows,29179
HP,Notebook,8,1.64,10.89377146,0,0,157.3505121,Intel Core i5,0,256,Intel,Windows,32806
Lenovo,2 in 1 Convertible,4,1.8,10.71726172,1,1,141.2119981,Intel Core i7,0,256,Intel,Windows,29230
Vero,Notebook,2,1.45,9.326470843,0,0,111.9352036,Other Intel Processor,0,0,Intel,Windows,22984
Toshiba,Notebook,16,2.4,11.23748812,0,1,141.2119981,Intel Core i7,0,256,Nvidia,Windows,29114
Lenovo,Notebook,8,2.3,10.93172544,0,0,141.2119981,Intel Core i5,0,256,Intel,Windows,29182
HP,Notebook,4,1.54,10.88331631,0,0,157.3505121,Intel Core i5,500,0,Intel,Windows,32808
HP,Notebook,8,1.84,11.62684286,0,0,141.2119981,Intel Core i5,500,256,Intel,Windows,29027
HP,Notebook,8,1.43,11.2678982,0,0,157.3505121,Intel Core i5,0,256,Intel,Windows,32722
MSI,Gaming,16,3.78,11.31875437,0,1,127.3356746,Intel Core i7,1000,256,Nvidia,Windows,25987
Lenovo,Gaming,16,4.6,11.71186376,0,1,127.3356746,Intel Core i7,1000,128,Nvidia,Windows,25899
Asus,Netbook,4,1.2,9.638174224,0,0,135.0942112,Other Intel Processor,0,0,Intel,Others,28102
Lenovo,Notebook,16,1.1,11.84649062,0,1,209.8006829,Intel Core i7,0,256,Intel,Windows,44341
HP,Notebook,8,1.91,10.86209267,0,1,141.2119981,Intel Core i7,1000,0,Nvidia,Windows,29198
Dell,2 in 1 Convertible,8,2.3,10.97315701,1,1,141.2119981,Intel Core i5,0,256,Intel,Windows,29173
HP,Notebook,4,2.04,10.86209267,0,0,100.4546699,Intel Core i5,0,256,Intel,Windows,20068
Dell,Ultrabook,16,1.2,11.69602272,1,0,276.0535301,Intel Core i7,0,1000,Intel,Windows,59216
HP,Notebook,4,2.31,10.53397157,0,0,100.4546699,Intel Core i3,500,0,Intel,Windows,20142
HP,Notebook,4,1.96,10.18816712,0,0,100.4546699,Intel Core i5,500,0,Intel,Others,20219
Acer,Notebook,8,2.4,10.08258391,0,0,100.4546699,AMD Processor,1000,0,AMD,Windows,20243
Dell,2 in 1 Convertible,12,1.6,11.14491104,1,1,165.6321181,Intel Core i7,0,256,Intel,Windows,34605
MSI,Gaming,16,2.94,11.4816032,0,0,141.2119981,Intel Core i7,1000,256,Nvidia,Windows,29059
HP,Notebook,8,2.04,10.95097495,0,0,141.2119981,Intel Core i7,0,256,Intel,Windows,29178
Asus,Gaming,16,4,10.8813143,0,1,127.3356746,Intel Core i7,1000,0,Nvidia,Others,26085
Dell,Notebook,4,2.25,10.3017105,0,0,141.2119981,Intel Core i5,1000,0,Intel,Windows,29323
Dell,Notebook,16,2.32,10.87325587,0,0,141.2119981,Intel Core i7,2000,0,AMD,Windows,29195
MSI,Gaming,16,1.8,11.54031804,0,0,141.2119981,Intel Core i7,1000,256,Nvidia,Windows,29046
Dell,Ultrabook,8,1.29,11.26038194,0,0,165.6321181,Intel Core i7,0,256,Intel,Windows,34579
Asus,Gaming,64,3.58,12.26334105,0,1,127.3356746,Intel Core i7,0,1000,Nvidia,Windows,25776
Dell,2 in 1 Convertible,8,1.62,10.65768215,1,0,165.6321181,Intel Core i7,0,256,Intel,Windows,34714
Dell,Gaming,16,3.21,11.16774308,0,0,282.4239962,Intel Core i7,1000,256,Nvidia,Windows,60761
Apple,Ultrabook,8,0.92,11.14568057,0,1,226.4155472,Other Intel Processor,0,0,Intel,Mac,48220
Dell,Notebook,4,2.06,10.15346365,0,0,100.4546699,Intel Core i3,500,0,Intel,Windows,20227
HP,Notebook,4,2.31,11.06480418,0,0,100.4546699,Intel Core i5,500,0,Intel,Windows,20023
HP,Ultrabook,8,1.26,11.06480418,0,0,176.2325736,Intel Core i5,0,256,Intel,Windows,36997
HP,Notebook,8,1.49,10.969494,0,0,165.6321181,Intel Core i7,0,256,Intel,Windows,34644
Lenovo,Ultrabook,8,1.3,11.42184853,1,1,176.2325736,Intel Core i7,0,256,Intel,Windows,36917
Lenovo,Notebook,8,3,10.46628456,0,0,106.1130621,Intel Core i5,1000,0,AMD,Windows,21424
Lenovo,Notebook,4,2.3,10.86004768,0,1,141.2119981,Intel Core i5,1000,0,Nvidia,Windows,29198
MSI,Gaming,16,3.78,11.79920696,0,0,127.3356746,Intel Core i7,1000,256,Nvidia,Windows,25880
Lenovo,Notebook,4,2.1,10.26713017,0,0,100.4546699,Intel Core i5,500,0,Intel,Windows,20202
HP,Notebook,4,2.31,10.8214409,0,0,141.2119981,Intel Core i5,500,0,Intel,Windows,29207
Lenovo,Ultrabook,8,0.99,11.219074,1,1,234.9767648,Other Intel Processor,0,512,Intel,Windows,50121
Lenovo,Gaming,32,4.6,12.05888964,0,1,127.3356746,Intel Core i7,0,512,Nvidia,Windows,25821
Lenovo,2 in 1 Convertible,4,0.69,10.4467784,1,1,224.1738091,Other Intel Processor,0,0,Intel,Windows,47874
HP,Ultrabook,16,1.3,11.60066817,0,1,331.2642361,Intel Core i7,0,512,Intel,Windows,71604
Dell,Notebook,8,2.18,10.59563423,0,0,141.2119981,Intel Core i5,0,256,Intel,Windows,29258
HP,Notebook,4,1.54,10.91383581,0,0,157.3505121,Intel Core i5,500,0,Intel,Windows,32801
HP,Workstation,8,1.9,11.28544251,0,0,141.2119981,Intel Core i7,0,256,AMD,Windows,29103
Lenovo,Notebook,8,1.7,11.06480418,0,0,157.3505121,Intel Core i5,0,180,Intel,Windows,32767
HP,Notebook,4,1.29,10.39718329,0,0,276.0535301,Other Intel Processor,0,0,Intel,Others,59507
Acer,Notebook,4,2.4,9.933985719,0,0,100.4546699,AMD Processor,500,0,AMD,Windows,20276
Dell,Notebook,4,2.2,9.950616681,0,0,100.4546699,Other Intel Processor,500,0,Intel,Others,20272
HP,Notebook,4,1.86,9.821970899,0,0,100.4546699,Intel Core i3,1000,0,Intel,Others,20301
Asus,Gaming,8,2.7,11.35269474,0,1,127.3356746,Intel Core i7,1000,256,Nvidia,Windows,25980
Dell,Ultrabook,4,1.4,10.68285114,0,1,165.6321181,Intel Core i5,0,256,AMD,Windows,34708
HP,Netbook,4,2.4,11.35269474,0,0,125.367428,Intel Core i5,0,128,Intel,Windows,25539
Acer,Notebook,8,2.4,10.65892197,0,0,141.2119981,Intel Core i5,1000,256,Nvidia,Windows,29243
Dell,Notebook,8,2.36,10.43515244,0,0,141.2119981,Intel Core i5,1000,0,AMD,Windows,29294
MSI,Gaming,8,2.6,11.35269474,0,0,127.3356746,Intel Core i7,0,256,Nvidia,Windows,25980
HP,Notebook,4,1.96,10.19016912,0,0,100.4546699,Other Intel Processor,1000,0,Intel,Windows,20219
Asus,Gaming,16,4.3,11.71579055,0,1,127.3356746,Intel Core i7,1000,128,Nvidia,Windows,25898
Dell,Ultrabook,4,1.5,11.01008111,0,0,125.367428,Intel Core i3,500,0,Intel,Windows,25616
Dell,Ultrabook,4,1.5,11.03772695,0,0,125.367428,Intel Core i3,0,128,Intel,Windows,25609
Acer,Notebook,4,2.2,9.317895278,0,0,100.4546699,Other Intel Processor,0,16,Intel,Others,20414
HP,Workstation,8,3,11.94768216,0,1,127.3356746,Intel Core i7,1000,0,AMD,Windows,25846
Lenovo,Gaming,16,2.4,11.06480418,0,0,141.2119981,Intel Core i7,0,512,Nvidia,Windows,29152
Dell,Ultrabook,8,1.5,11.22910218,0,0,125.367428,Intel Core i5,0,256,Intel,Windows,25566
MSI,Gaming,8,2.9,11.29621373,0,0,127.3356746,Intel Core i7,1000,128,Nvidia,Windows,25992
Lenovo,2 in 1 Convertible,4,2.1,10.7406,1,1,141.2119981,Intel Core i5,0,256,Intel,Windows,29225
HP,Notebook,4,2.1,9.962013032,0,0,141.2119981,AMD Processor,1000,0,AMD,Windows,29399
Asus,Gaming,16,2.59,11.17523937,0,1,141.2119981,Intel Core i7,1000,128,Nvidia,Windows,29128
HP,Notebook,8,1.16,11.41335615,1,0,276.0535301,Other Intel Processor,0,256,Intel,Windows,59279
Dell,Notebook,4,2.24,10.62084704,0,0,100.4546699,Intel Core i5,500,0,AMD,Windows,20122
Lenovo,Notebook,4,2.1,10.03701795,0,0,100.4546699,Intel Core i3,0,128,Intel,Windows,20253
HP,Ultrabook,8,1.16,11.5608421,0,0,165.6321181,Intel Core i7,0,512,Intel,Windows,34511
Lenovo,2 in 1 Convertible,4,0.69,10.28365947,1,1,224.1738091,Other Intel Processor,0,0,Intel,Others,47911
Dell,Ultrabook,8,1.23,11.2046749,0,0,165.6321181,Intel Core i7,0,256,Intel,Windows,34591
Lenovo,Gaming,16,4.6,11.89491358,0,1,127.3356746,Intel Core i7,0,256,Nvidia,Windows,25858
Razer,Ultrabook,8,1.25,10.91190376,1,0,352.4651472,Intel Core i7,0,256,Intel,Windows,76507
Toshiba,Ultrabook,16,1.05,11.68352256,0,0,165.6321181,Intel Core i7,0,512,Intel,Windows,34484
Asus,Gaming,8,3.52,11.1552424,0,0,127.3356746,Intel Core i7,1000,128,Nvidia,Windows,26024
Vero,Notebook,4,1.35,9.253675685,0,0,165.6321181,Other Intel Processor,0,0,Intel,Windows,35028
HP,Notebook,8,1.16,11.40804483,0,0,165.6321181,Intel Core i5,0,256,Intel,Windows,34546
HP,Notebook,8,1.43,11.29741074,0,0,157.3505121,Intel Core i5,0,256,Intel,Windows,32715
Dell,Notebook,4,2.09,10.23634635,0,0,100.4546699,Intel Core i5,500,0,Intel,Others,20208
Asus,Notebook,4,2,10.05090706,0,0,100.4546699,Intel Core i3,1000,0,Intel,Windows,20250
Lenovo,2 in 1 Convertible,8,1.8,11.39554095,1,1,157.3505121,Intel Core i7,0,256,Intel,Windows,32693
Lenovo,2 in 1 Convertible,4,0.69,10.14726162,1,1,224.1738091,Other Intel Processor,0,0,Intel,Windows,47941
HP,Ultrabook,8,1.26,11.52253514,0,0,125.367428,Intel Core i5,0,256,Intel,Windows,25501
Lenovo,Gaming,8,2.4,10.87225536,0,1,141.2119981,Intel Core i5,1000,128,Nvidia,Others,29196
HP,Gaming,8,3.35,11.00464859,0,1,127.3356746,Intel Core i5,1000,128,Nvidia,Windows,26058
HP,Notebook,8,2.04,10.41969228,0,0,100.4546699,Intel Core i7,2000,0,Intel,Windows,20167
Lenovo,2 in 1 Convertible,8,1.8,11.60134145,1,1,157.3505121,Intel Core i7,0,512,Nvidia,Windows,32647
Asus,Notebook,4,1.5,9.60318214,0,0,111.9352036,Other Intel Processor,0,0,Intel,Windows,22922
HP,Ultrabook,8,1.84,10.59829735,0,0,141.2119981,Intel Core i7,0,256,Intel,Windows,29257
Acer,Notebook,4,2.23,10.39880799,0,0,141.2119981,Intel Core i5,1000,0,Nvidia,Windows,29302
Lenovo,Notebook,16,2.5,10.97771698,0,0,141.2119981,Intel Core i7,0,0,AMD,Windows,29172
HP,Workstation,8,3,12.25687997,0,1,127.3356746,Intel Core i7,0,256,Nvidia,Windows,25777
Dell,Notebook,8,2.5,10.63997005,0,0,100.4546699,Intel Core i5,1000,0,AMD,Windows,20118
MSI,Gaming,16,3.78,11.75836829,0,0,127.3356746,Intel Core i7,1000,256,Nvidia,Windows,25889
HP,Ultrabook,8,1.88,11.65883579,0,0,141.2119981,Intel Core i7,0,256,Intel,Windows,29019
Lenovo,2 in 1 Convertible,16,2.8,11.77531434,1,1,209.8006829,Intel Core i7,0,512,Intel,Windows,44357
MSI,Gaming,8,2.4,11.0167977,0,0,141.2119981,Intel Core i7,1000,128,Nvidia,Windows,29163
HP,2 in 1 Convertible,8,1.48,11.37128263,1,0,165.6321181,Intel Core i5,0,256,Intel,Windows,34554
HP,Workstation,8,2.59,11.68486936,0,1,141.2119981,Intel Core i7,0,256,Nvidia,Windows,29014
HP,2 in 1 Convertible,8,1.48,11.47054726,1,0,220.8428241,Intel Core i7,0,256,Intel,Windows,46899
HP,Workstation,8,2,11.52464374,0,0,141.2119981,Intel Core i7,0,256,Nvidia,Windows,29049
HP,Ultrabook,8,1.26,11.71489846,0,0,176.2325736,Intel Core i7,0,256,Intel,Windows,36851
Dell,Notebook,8,2.18,10.89316762,0,0,141.2119981,Intel Core i7,0,256,Nvidia,Windows,29191
HP,Notebook,8,1.88,11.34010804,0,0,141.2119981,Intel Core i5,0,256,Intel,Windows,29091
Lenovo,2 in 1 Convertible,8,1.27,11.73303979,1,1,209.8006829,Intel Core i7,0,256,Intel,Windows,44367
Lenovo,Notebook,4,1.9,9.801561134,0,0,100.4546699,Intel Core i3,1000,0,Intel,Others,20306
HP,Notebook,4,1.86,9.669293165,0,0,100.4546699,AMD Processor,500,0,AMD,Windows,20335
Lenovo,Notebook,8,2.32,10.37082262,0,0,141.2119981,Intel Core i5,1000,0,AMD,Others,29308
Dell,Gaming,8,2.62,11.06480418,0,0,141.2119981,Intel Core i7,1000,0,Nvidia,Windows,29152
Dell,Notebook,8,2.04,11.6945487,1,1,282.4239962,Intel Core i5,0,256,Nvidia,Windows,60643
HP,Notebook,4,1.91,10.14703195,0,0,141.2119981,AMD Processor,0,256,AMD,Windows,29358
MSI,Gaming,16,2.7,11.28396986,0,0,127.3356746,Intel Core i7,1000,256,Nvidia,Windows,25995
Lenovo,Ultrabook,12,1.4,11.71579055,0,0,157.3505121,Intel Core i7,0,512,Intel,Windows,32622
Lenovo,Notebook,8,2.5,10.64568075,0,0,141.2119981,Intel Core i5,0,0,AMD,Windows,29246
HP,2 in 1 Convertible,8,1.48,11.59675619,1,0,220.8428241,Intel Core i7,0,512,Intel,Windows,46871
Lenovo,Ultrabook,8,1.7,11.28811452,0,0,157.3505121,Intel Core i7,0,256,Intel,Windows,32717
MSI,Gaming,16,1.7,11.45373072,0,0,157.3505121,Intel Core i7,1000,256,Nvidia,Windows,32680
HP,Gaming,8,2.62,10.77684406,0,1,141.2119981,Intel Core i7,1000,0,Nvidia,Windows,29217
Lenovo,Notebook,8,2.2,10.10461124,0,0,100.4546699,Intel Core i3,1000,0,Intel,Windows,20238
HP,Notebook,4,2.1,10.14305655,0,0,100.4546699,Intel Core i5,500,0,Intel,Others,20229
Dell,Gaming,8,2.62,11.28744719,0,0,282.4239962,Intel Core i7,1000,128,Nvidia,Windows,60734
Lenovo,Notebook,8,1.95,11.21262005,0,1,141.2119981,Intel Core i5,0,256,Intel,Windows,29119
Lenovo,Notebook,4,2.2,10.12402932,0,0,141.2119981,Intel Core i3,1000,0,Nvidia,Windows,29363
HP,Notebook,2,1.44,9.493013923,0,0,111.9352036,Other Intel Processor,0,0,Intel,Windows,22947
MSI,Gaming,8,2.2,10.70777173,0,1,141.2119981,Intel Core i7,1000,0,Nvidia,Windows,29232
HP,Notebook,8,1.96,10.49618215,0,0,141.2119981,Intel Core i7,0,256,Intel,Windows,29280
HP,Notebook,16,2.1,11.03087387,0,0,141.2119981,Intel Core i7,0,512,Intel,Windows,29160
Asus,Notebook,4,2.2,9.88635767,0,0,100.4546699,Other Intel Processor,500,0,Intel,Windows,20287
Lenovo,Notebook,4,2.1,9.962013032,0,0,100.4546699,Intel Core i5,500,0,Intel,Others,20270
Lenovo,Notebook,8,2.2,10.53941655,0,0,141.2119981,Intel Core i7,1000,0,Nvidia,Others,29270
Asus,Notebook,4,2,10.620652,0,0,157.3505121,Intel Core i3,0,256,Intel,Windows,32867
Lenovo,Notebook,4,2.32,10.69094441,0,0,141.2119981,Intel Core i7,0,0,Intel,Windows,29236
Lenovo,Gaming,16,3.31,11.14951935,0,1,141.2119981,Intel Core i7,0,512,Nvidia,Windows,29133
MSI,Gaming,16,1.91,11.65035036,0,0,141.2119981,Intel Core i7,1000,128,Nvidia,Windows,29021
HP,Notebook,4,2.07,10.45253339,0,0,100.4546699,Intel Core i3,500,0,Intel,Windows,20160
Lenovo,2 in 1 Convertible,8,1.36,11.3761816,1,1,209.8006829,Intel Core i5,0,256,Intel,Windows,44447
Lenovo,Ultrabook,6,1.54,10.69819082,0,0,141.2119981,Intel Core i7,0,256,Nvidia,Windows,29235
Dell,Notebook,8,1.98,10.77239592,0,0,141.2119981,Intel Core i7,0,256,Nvidia,Others,29218
Acer,Notebook,4,2.1,9.783703516,0,0,100.4546699,Other Intel Processor,500,0,Intel,Windows,20310
HP,Notebook,6,2.18,10.65892197,0,1,141.2119981,Intel Core i7,1000,0,Nvidia,Windows,29243
Asus,Gaming,8,2.591,10.78790612,0,1,141.2119981,Intel Core i7,1000,256,Nvidia,Windows,29214
Dell,2 in 1 Convertible,16,2.09,11.04798293,1,0,141.2119981,Intel Core i7,0,512,Intel,Windows,29156
Acer,Notebook,4,2.23,10.51370085,0,0,141.2119981,Intel Core i5,0,256,Nvidia,Windows,29276
Dell,Ultrabook,8,1.23,10.97771698,1,0,276.0535301,Intel Core i5,0,256,Intel,Others,59376
Acer,Gaming,16,4.2,11.83844306,0,1,127.3356746,Intel Core i7,1000,256,Nvidia,Windows,25871
Lenovo,Gaming,8,2.4,10.68364511,0,1,141.2119981,Intel Core i5,1000,0,Nvidia,Windows,29238
HP,Notebook,4,1.86,10.15970992,0,0,100.4546699,Intel Core i5,500,0,Intel,Windows,20226
Apple,Ultrabook,8,0.92,11.03431918,0,1,226.4155472,Other Intel Processor,0,0,Intel,Mac,48245
Dell,2 in 1 Convertible,8,1.6,11.06480418,1,1,165.6321181,Intel Core i5,0,256,Intel,Windows,34623
HP,Notebook,12,2.21,11.16623706,0,1,141.2119981,Intel Core i7,1000,128,Nvidia,Windows,29130
Lenovo,Notebook,4,1.9,9.883643964,0,0,100.4546699,Intel Core i3,1000,0,AMD,Others,20287
Asus,Gaming,16,4.3,11.64878415,0,1,127.3356746,Intel Core i7,1000,512,Nvidia,Windows,25913
Acer,Notebook,4,2.1,9.581363093,0,0,100.4546699,Other Intel Processor,1000,0,Intel,Others,20355
MSI,Gaming,16,2.43,11.60061937,0,0,127.3356746,Intel Core i7,1000,256,Nvidia,Windows,25924
Dell,Notebook,4,2.3,10.18816712,0,0,100.4546699,Intel Core i3,0,128,AMD,Windows,20219
Lenovo,Notebook,8,2.2,10.41969228,0,0,100.4546699,Intel Core i7,500,0,Nvidia,Others,20167
Dell,2 in 1 Convertible,16,2,11.13407502,1,0,141.2119981,Intel Core i7,0,512,Intel,Windows,29137
Dell,Ultrabook,16,1.2,11.8691331,1,0,276.0535301,Intel Core i7,0,512,Intel,Windows,59177
Asus,Gaming,8,2.2,11.03946499,0,0,141.2119981,Intel Core i7,1000,0,Nvidia,Windows,29158
Dell,Notebook,8,2.36,10.76565826,0,0,141.2119981,Intel Core i5,0,256,AMD,Windows,29219
HP,Notebook,8,1.91,10.3368635,0,0,100.4546699,Intel Core i5,0,256,Intel,Windows,20186
Lenovo,Notebook,4,2.2,9.6760046,0,0,100.4546699,AMD Processor,500,0,AMD,Windows,20334
Acer,Notebook,8,3.3,10.41969228,0,0,106.1130621,Intel Core i3,1000,0,Nvidia,Windows,21435
Asus,Gaming,16,2.2,11.77899608,0,0,141.2119981,Intel Core i7,1000,256,Nvidia,Windows,28992
Apple,Ultrabook,8,0.92,11.12939483,0,1,226.4155472,Other Intel Processor,0,0,Intel,Mac,48224
Asus,Notebook,16,2.2,11.4423605,0,0,141.2119981,Intel Core i7,1000,128,Nvidia,Windows,29068
MSI,Gaming,16,2.43,11.55062759,0,1,127.3356746,Intel Core i7,1000,256,Nvidia,Windows,25935
Dell,2 in 1 Convertible,8,2.191,10.8823158,1,1,141.2119981,Intel Core i5,0,256,Intel,Windows,29193
Asus,Gaming,16,2.9,11.55063273,0,0,127.3356746,Intel Core i7,1000,256,Nvidia,Windows,25935
Acer,Netbook,2,1.3,9.134616325,0,0,135.0942112,Other Intel Processor,0,32,Intel,Others,28214
Acer,Notebook,4,3.3,10.36915178,0,0,106.1130621,Intel Core i3,1000,0,Nvidia,Windows,21446
Lenovo,Notebook,8,2.8,10.2652766,0,0,106.1130621,Intel Core i5,1000,0,Intel,Others,21469
Lenovo,Gaming,8,2.6,11.12390677,0,1,141.2119981,Intel Core i7,1000,128,Nvidia,Windows,29139
Acer,2 in 1 Convertible,8,1.2,11.0222083,1,1,157.3505121,Intel Core i7,0,256,Intel,Windows,32777
Lenovo,Notebook,8,2.3,11.30793023,0,1,141.2119981,Intel Core i7,0,256,Intel,Windows,29098
MSI,Gaming,8,2.2,11.27272655,0,0,141.2119981,Intel Core i7,1000,128,Nvidia,Windows,29106
HP,Notebook,6,2.1,10.24654946,0,0,141.2119981,AMD Processor,1000,0,AMD,Windows,29336
Dell,Ultrabook,8,1.26,11.4217785,1,0,176.2325736,Intel Core i5,0,256,Intel,Windows,36917
Dell,2 in 1 Convertible,4,2.08,10.20800904,1,0,146.860478,Intel Core i3,500,0,Intel,Windows,30610
Asus,Notebook,4,2.65,9.708902303,0,0,100.4546699,Other Intel Processor,1000,0,Intel,Windows,20327
Dell,Ultrabook,8,1.29,11.27332931,1,0,276.0535301,Intel Core i7,0,256,Intel,Windows,59310
Dell,Notebook,4,2.18,10.23296038,0,0,100.4546699,Intel Core i5,1000,0,Intel,Others,20209
Lenovo,Gaming,16,2.6,10.91190376,1,1,141.2119981,Intel Core i7,1000,128,Nvidia,Windows,29187
MSI,Gaming,8,2.2,11.0222083,0,0,141.2119981,Intel Core i7,1000,128,Nvidia,Windows,29162
Lenovo,Netbook,16,1.3,11.38409159,1,1,176.2325736,Intel Core i7,0,512,Intel,Windows,36926
Razer,Gaming,16,1.95,12.13579352,0,0,157.3505121,Intel Core i7,0,1000,Nvidia,Windows,32528
Dell,Notebook,8,2.3,10.12618512,1,0,100.4546699,Intel Core i3,1000,0,Intel,Windows,20233
MSI,Gaming,16,2.7,11.35206915,0,0,127.3356746,Intel Core i7,1000,256,Nvidia,Windows,25980
Apple,Ultrabook,4,1.08,10.8414521,0,0,135.0942112,Intel Core i5,0,0,Intel,Mac,27832
HP,Notebook,4,2.1,10.14517176,0,0,141.2119981,Intel Core i3,1000,0,Intel,Windows,29358
HP,Ultrabook,8,1.54,11.6709506,0,0,209.8006829,Intel Core i7,0,256,Intel,Windows,44381
Dell,Notebook,4,2.24,10.57814892,0,0,100.4546699,Intel Core i5,500,0,Intel,Windows,20132
MSI,Gaming,8,2.3,11.03946499,0,0,141.2119981,Intel Core i7,1000,128,Nvidia,Windows,29158
Lenovo,Notebook,16,1.4,11.28811452,0,1,165.6321181,Intel Core i7,0,512,Intel,Windows,34573
Lenovo,Notebook,6,2.2,10.36843246,0,0,141.2119981,AMD Processor,0,256,AMD,Windows,29308
Asus,Ultrabook,8,1.45,11.13017638,0,0,165.6321181,Intel Core i7,0,256,Intel,Windows,34608
